day_begin;day_end;begin_time;end_time;begin_time_seconds;end_time_seconds;activity_name;activity_number
13;13;10:38:40;10:49:11;1075120;1075751;Washing (take shower);3
13;13;10:50:56;10:54:13;1075856;1076053;Hair dray;5
13;13;10:55:26;11:05:08;1076126;1076708;Change clothes;2
13;13;11:06:40;11:10:20;1076800;1077020;Washing hand/face;4
13;13;11:11:24;11:20:30;1077084;1077630;Toileting;7
13;13;11:22:24;11:27:27;1077744;1078047;Washing hand/face;4
13;13;11:29:26;11:34:36;1078166;1078476;Make coffee;13
13;13;11:35:41;11:40:40;1078541;1078840;Washing hand/face;4
13;13;11:41:56;11:50:16;1078916;1079416;Make sandwich;15
13;13;11:51:56;12:14:56;1079516;1080896;Eating;1
13;13;12:16:12;12:46:15;1080972;1082775;Make hot food;16
13;13;12:48:39;12:52:33;1082919;1083153;Move dish;34
13;13;12:54:01;12:56:36;1083241;1083396;Take M.;18
13;13;12:58:11;13:01:39;1083491;1083699;Washing hand/face;4
13;13;13:03:14;13:41:51;1083794;1086111;Eating;1
13;13;13:44:42;13:48:45;1086282;1086525;Move dish;34
13;13;13:50:42;14:14:49;1086642;1088089;Watching TV;19
13;13;14:16:12;16:34:40;1088172;1096480;Sleep;24
13;13;16:36:52;16:45:23;1096612;1097123;Make coffee;13
13;13;16:46:46;17:01:48;1097206;1098108;Cell use;17
13;13;17:02:49;18:15:18;1098169;1102518;Watching TV;19
13;13;18:16:35;19:02:07;1102595;1105327;Make hot food;16
13;13;19:02:07;20:02:07;1105327;1108927;Eating;1
13;13;20:04:59;20:08:37;1109099;1109317;Move dish;34
13;13;20:10:30;20:14:16;1109430;1109656;Washing hand/face;4
13;13;20:15:53;20:50:51;1109753;1111851;Reading;35
13;13;20:52:30;23:25:17;1111950;1121117;Go out;33
13;13;23:26:25;23:31:37;1121185;1121497;Change clothes;2
13;14;23:32:59;06:05:01;1121579;1145101;Sleep;24
14;14;06:07:13;06:16:00;1145233;1145760;Toileting;7
14;14;06:17:28;06:20:57;1145848;1146057;Washing hand/face;4
14;14;06:22:26;09:22:09;1146146;1156929;Sleep;24
14;14;09:25:35;09:44:40;1157135;1158280;Washing (take shower);3
14;14;09:46:42;09:56:39;1158402;1158999;Toileting;7
14;14;09:58:09;10:03:26;1159089;1159406;Washing hand/face;4
14;14;10:05:08;10:12:26;1159508;1159946;Make coffee;13
14;14;10:13:46;10:17:17;1160026;1160237;Washing hand/face;4
14;14;10:19:12;10:25:20;1160352;1160720;Change clothes;2
14;14;10:27:39;10:30:54;1160859;1161054;Washing hand/face;4
14;14;10:31:58;10:39:06;1161118;1161546;Make sandwich;15
14;14;10:40:30;11:01:37;1161630;1162897;Eating;1
14;14;11:04:14;11:10:12;1163054;1163412;Washing hand/face;4
14;14;11:11:33;11:17:53;1163493;1163873;Change clothes;2
14;14;11:19:04;11:24:11;1163944;1164251;Make up;6
14;14;11:25:26;13:21:30;1164326;1171290;Go out;33
14;14;13:22:46;14:20:11;1171366;1174811;Make hot food;16
14;14;14:22:46;14:26:07;1174966;1175167;Move dish;34
14;14;14:27:43;14:31:29;1175263;1175489;Take M.;18
14;14;14:33:05;14:38:26;1175585;1175906;Make coffee;13
14;14;14:40:05;14:43:24;1176005;1176204;Move dish;34
14;14;14:44:48;14:48:03;1176288;1176483;Washing hand/face;4
14;14;14:49:18;15:26:06;1176558;1178766;Eating;1
14;14;15:27:27;17:50:04;1178847;1187404;Sleep;24
14;14;17:51:20;19:11:09;1187480;1192269;Watching TV;19
14;14;19:13:08;20:02:10;1192388;1195330;Make hot food;16
14;14;20:02:10;21:02:10;1195330;1198930;Eating;1
14;14;21:05:07;21:12:19;1199107;1199539;Toileting;7
14;14;21:14:02;21:19:04;1199642;1199944;Washing hand/face;4
14;14;21:20:20;23:08:25;1200020;1206505;Watching TV;19
14;14;23:09:42;23:17:01;1206582;1207021;Change clothes;2
14;15;23:18:47;05:55:43;1207127;1230943;Sleep;24
15;15;05:57:53;06:05:03;1231073;1231503;Toileting;7
15;15;06:06:26;09:06:42;1231586;1242402;Sleep;24
15;15;09:10:15;09:27:22;1242615;1243642;Washing (take shower);3
15;15;09:29:06;09:34:51;1243746;1244091;Hair dray;5
15;15;09:36:45;09:42:50;1244205;1244570;Change clothes;2
15;15;09:43:55;09:51:15;1244635;1245075;Make coffee;13
15;15;09:51:43;09:57:37;1245103;1245457;Toileting;7
15;15;09:58:48;10:03:52;1245528;1245832;Washing hand/face;4
15;15;10:04:52;10:12:35;1245892;1246355;Make sandwich;15
15;15;10:14:30;10:42:57;1246470;1248177;Eating;1
15;15;10:45:42;10:56:52;1248342;1249012;Cell use;17
15;15;10:58:02;11:07:11;1249082;1249631;Make tee;14
15;15;11:08:39;11:43:44;1249719;1251824;Make hot food;16
15;15;11:46:07;11:50:16;1251967;1252216;Move dish;34
15;15;11:52:08;12:44:23;1252328;1255463;Eating;1
15;15;12:47:06;12:50:59;1255626;1255859;Take M.;18
15;15;12:52:14;12:57:09;1255934;1256229;Washing hand/face;4
15;15;12:59:00;13:26:58;1256340;1258018;Watching TV;19
15;15;13:28:48;13:34:52;1258128;1258492;Toileting;7
15;15;13:36:31;13:39:36;1258591;1258776;Washing hand/face;4
15;15;13:41:06;13:46:36;1258866;1259196;Move dish;34
15;15;13:48:32;13:57:42;1259312;1259862;Toileting;7
15;15;13:58:55;14:03:29;1259935;1260209;Washing hand/face;4
15;15;14:04:41;16:19:03;1260281;1268343;Sleep;24
15;15;16:21:16;16:50:10;1268476;1270210;Cell use;17
15;15;16:51:36;17:00:28;1270296;1270828;Toileting;7
15;15;17:01:50;18:11:42;1270910;1275102;Watching TV;19
15;15;18:12:47;18:21:46;1275167;1275706;Change clothes;2
15;15;18:23:48;20:57:13;1275828;1285033;Go out;33
15;15;20:59:20;21:05:25;1285160;1285525;Make coffee;13
15;15;21:06:33;22:03:00;1285593;1288980;Reading;35
15;15;22:04:28;22:09:32;1289068;1289372;Change clothes;2
15;16;22:10:42;04:20:21;1289442;1311621;Sleep;24
16;16;04:22:23;04:32:03;1311743;1312323;Toileting;7
16;16;04:33:25;04:38:21;1312405;1312701;Washing hand/face;4
16;16;04:39:33;08:00:30;1312773;1324830;Sleep;24
16;16;08:04:43;08:09:00;1325083;1325340;Washing hand/face;4
16;16;08:10:43;08:26:32;1325443;1326392;Washing (take shower);3
16;16;08:28:14;08:30:15;1326494;1326615;Hair dray;5
16;16;08:32:11;08:37:13;1326731;1327033;Make coffee;13
16;16;08:38:27;08:48:03;1327107;1327683;Make sandwich;15
16;16;08:49:09;09:11:50;1327749;1329110;Eating;1
16;16;09:14:38;09:20:09;1329278;1329609;Make tee;14
16;16;09:21:22;10:19:03;1329682;1333143;Watching TV;19
16;16;10:20:54;10:27:12;1333254;1333632;Make coffee;13
16;16;10:28:23;11:21:10;1333703;1336870;Reading;35
16;16;11:22:11;12:11:27;1336931;1339887;Make hot food;16
16;16;12:12:50;12:18:54;1339970;1340334;Toileting;7
16;16;12:20:03;12:24:31;1340403;1340671;Washing hand/face;4
16;16;12:25:42;13:10:15;1340742;1343415;Eating;1
16;16;13:12:23;13:17:35;1343543;1343855;Move dish;34
16;16;13:18:37;13:23:05;1343917;1344185;Washing hand/face;4
16;16;13:24:12;13:29:26;1344252;1344566;Move dish;34
16;16;13:31:02;13:35:32;1344662;1344932;Washing hand/face;4
16;16;13:36:58;13:42:21;1345018;1345341;Toileting;7
16;16;13:43:55;13:48:49;1345435;1345729;Washing hand/face;4
16;16;13:50:25;13:57:47;1345825;1346267;Make coffee;13
16;16;13:59:16;14:02:37;1346356;1346557;Take M.;18
16;16;14:04:06;16:06:46;1346646;1354006;Sleep;24
16;16;16:08:57;16:18:31;1354137;1354711;Toileting;7
16;16;16:19:49;16:22:58;1354789;1354978;Washing hand/face;4
16;16;16:24:44;16:31:09;1355084;1355469;Make coffee;13
16;16;16:32:29;16:36:51;1355549;1355811;Washing hand/face;4
16;16;16:38:49;17:01:23;1355929;1357283;Cell use;17
16;16;17:02:27;18:28:06;1357347;1362486;Watching TV;19
16;16;18:30:05;18:41:31;1362605;1363291;Wash dish;12
16;16;18:43:03;18:54:59;1363383;1364099;Cell use;17
16;16;18:56:02;19:31:34;1364162;1366294;Make hot food;16
16;16;19:31:34;20:31:34;1366294;1369894;Eating;1
16;16;20:33:59;20:37:21;1370039;1370241;Washing hand/face;4
16;16;20:38:36;21:38:18;1370316;1373898;Reading;35
16;16;21:39:31;21:47:51;1373971;1374471;Toileting;7
16;16;21:49:28;21:52:39;1374568;1374759;Washing hand/face;4
16;16;21:53:49;21:59:58;1374829;1375198;Make coffee;13
16;16;22:01:52;23:43:16;1375312;1381396;Watching TV;19
16;16;23:44:27;23:53:37;1381467;1382017;Change clothes;2
16;17;23:55:14;05:29:49;1382114;1402189;Sleep;24
17;17;05:31:54;05:38:37;1402314;1402717;Toileting;7
17;17;05:40:05;09:45:11;1402805;1417511;Sleep;24
17;17;09:48:32;10:03:10;1417712;1418590;Washing (take shower);3
17;17;10:04:21;10:08:48;1418661;1418928;Hair dray;5
17;17;10:10:23;10:19:36;1419023;1419576;Toileting;7
17;17;10:21:02;10:24:29;1419662;1419869;Washing hand/face;4
17;17;10:26:17;10:32:45;1419977;1420365;Make coffee;13
17;17;10:34:35;10:43:48;1420475;1421028;Change clothes;2
17;17;10:45:17;10:48:29;1421117;1421309;Washing hand/face;4
17;17;10:50:28;10:56:13;1421428;1421773;Make sandwich;15
17;17;10:57:45;11:18:29;1421865;1423109;Eating;1
17;17;11:19:38;12:16:29;1423178;1426589;Make hot food;16
17;17;12:18:29;12:23:24;1426709;1427004;Move dish;34
17;17;12:24:39;12:29:58;1427079;1427398;Make coffee;13
17;17;12:31:04;12:38:29;1427464;1427909;Toileting;7
17;17;12:39:52;12:45:32;1427992;1428332;Washing hand/face;4
17;17;12:46:49;13:18:16;1428409;1430296;Eating;1
17;17;13:20:30;13:22:34;1430430;1430554;Take M.;18
17;17;13:23:34;13:55:47;1430614;1432547;Watching TV;19
17;17;13:57:02;14:05:18;1432622;1433118;Toileting;7
17;17;14:06:28;16:09:35;1433188;1440575;Sleep;24
17;17;16:10:55;16:20:20;1440655;1441220;Toileting;7
17;17;16:22:11;16:27:28;1441331;1441648;Washing hand/face;4
17;17;16:29:06;16:53:19;1441746;1443199;Cell use;17
17;17;16:54:38;17:02:17;1443278;1443737;Make coffee;13
17;17;17:03:43;17:38:38;1443823;1445918;Watching TV;19
17;17;17:40:04;17:49:35;1446004;1446575;Make coffee;13
17;17;17:51:34;18:07:25;1446694;1447645;Cell use;17
17;17;18:08:53;20:41:36;1447733;1456896;Go out;33
17;17;20:43:14;20:49:07;1456994;1457347;Washing hand/face;4
17;17;20:50:36;21:44:25;1457436;1460665;Make hot food;16
17;17;21:44:25;21:50:15;1460665;1461015;Washing hand/face;4
17;17;21:51:46;22:31:41;1461106;1463501;Watching TV;19
17;17;22:32:57;22:41:24;1463577;1464084;Change clothes;2
17;18;22:43:11;04:18:57;1464191;1484337;Sleep;24
18;18;04:21:15;04:26:33;1484475;1484793;Toileting;7
18;18;04:27:38;08:36:07;1484858;1499767;Sleep;24
18;18;08:39:08;08:42:47;1499948;1500167;Washing hand/face;4
18;18;08:44:26;08:52:01;1500266;1500721;Toileting;7
18;18;08:53:13;08:56:29;1500793;1500989;Washing hand/face;4
18;18;08:57:29;09:05:30;1501049;1501530;Change clothes;2
18;18;09:06:48;09:12:02;1501608;1501922;Washing hand/face;4
18;18;09:13:18;09:20:52;1501998;1502452;Make coffee;13
18;18;09:22:51;09:39:07;1502571;1503547;Washing (take shower);3
18;18;09:40:27;09:43:31;1503627;1503811;Hair dray;5
18;18;09:44:53;09:53:01;1503893;1504381;Make sandwich;15
18;18;09:54:01;10:19:28;1504441;1505968;Eating;1
18;18;10:20:43;10:25:57;1506043;1506357;Toileting;7
18;18;10:27:00;10:30:57;1506420;1506657;Washing hand/face;4
18;18;10:32:55;11:20:31;1506775;1509631;Watching TV;19
18;18;11:21:54;12:13:44;1509714;1512824;Make hot food;16
18;18;12:15:24;12:34:47;1512924;1514087;Cell use;17
18;18;12:36:11;12:44:32;1514171;1514672;Make coffee;13
18;18;12:45:40;12:48:33;1514740;1514913;Take M.;18
18;18;12:50:04;13:19:53;1515004;1516793;Watching TV;19
18;18;13:21:08;14:04:34;1516868;1519474;Eating;1
18;18;14:05:53;16:27:10;1519553;1528030;Sleep;24
18;18;16:30:02;16:41:53;1528202;1528913;Cell use;17
18;18;16:43:03;16:52:54;1528983;1529574;Make coffee;13
18;18;16:54:08;16:59:29;1529648;1529969;Toileting;7
18;18;17:01:18;17:04:32;1530078;1530272;Washing hand/face;4
18;18;17:05:43;17:47:36;1530343;1532856;Watching TV;19
18;18;17:48:40;17:57:11;1532920;1533431;Change clothes;2
18;18;17:58:48;18:02:19;1533528;1533739;Washing hand/face;4
18;18;18:03:49;18:42:21;1533829;1536141;Make hot food;16
18;18;18:42:21;19:42:21;1536141;1539741;Eating;1
18;18;19:44:59;20:15:39;1539899;1541739;Watching TV;19
18;18;20:16:45;20:23:35;1541805;1542215;Change clothes;2
18;18;20:24:56;20:31:11;1542296;1542671;Make up;6
18;18;20:33:36;23:12:00;1542816;1552320;Go out;33
18;18;23:13:24;23:19:45;1552404;1552785;Change clothes;2
18;19;23:21:29;06:39:45;1552889;1579185;Sleep;24
19;19;06:41:49;06:49:52;1579309;1579792;Toileting;7
19;19;06:50:59;06:54:16;1579859;1580056;Washing hand/face;4
19;19;06:56:05;09:20:02;1580165;1588802;Sleep;24
19;19;09:23:05;09:37:36;1588985;1589856;Washing (take shower);3
19;19;09:39:50;09:48:30;1589990;1590510;Toileting;7
19;19;09:49:55;09:54:32;1590595;1590872;Washing hand/face;4
19;19;09:55:39;10:05:34;1590939;1591534;Make coffee;13
19;19;10:07:10;10:16:15;1591630;1592175;Change clothes;2
19;19;10:19:01;10:24:46;1592341;1592686;Washing hand/face;4
19;19;10:25:54;10:35:40;1592754;1593340;Make sandwich;15
19;19;10:36:51;11:03:19;1593411;1594999;Eating;1
19;19;11:05:24;11:10:23;1595124;1595423;Washing hand/face;4
19;19;11:12:22;11:43:09;1595542;1597389;Vacuuming;10
19;19;11:44:51;12:25:23;1597491;1599923;Laundry;11
19;19;12:26:34;13:17:21;1599994;1603041;Make hot food;16
19;19;13:19:08;13:35:03;1603148;1604103;Cell use;17
19;19;13:36:54;13:43:02;1604214;1604582;Toileting;7
19;19;13:45:02;13:48:53;1604702;1604933;Washing hand/face;4
19;19;13:50:33;14:04:42;1605033;1605882;Cell use;17
19;19;14:06:39;14:16:25;1605999;1606585;Make coffee;13
19;19;14:17:48;14:38:36;1606668;1607916;Watching TV;19
19;19;14:40:29;14:48:36;1608029;1608516;Toileting;7
19;19;14:49:54;14:53:07;1608594;1608787;Washing hand/face;4
19;19;14:54:21;15:34:44;1608861;1611284;Eating;1
19;19;15:36:54;15:40:22;1611414;1611622;Move dish;34
19;19;15:41:32;15:46:26;1611692;1611986;Washing hand/face;4
19;19;15:48:13;16:13:30;1612093;1613610;Watching TV;19
19;19;16:14:57;16:18:56;1613697;1613936;Washing hand/face;4
19;19;16:20:20;16:24:28;1614020;1614268;Move dish;34
19;19;16:25:32;16:29:09;1614332;1614549;Washing hand/face;4
19;19;16:30:34;17:01:28;1614634;1616488;Watching TV;19
19;19;17:02:33;17:06:57;1616553;1616817;Washing hand/face;4
19;19;17:08:00;17:11:43;1616880;1617103;Take M.;18
19;19;17:12:55;19:24:54;1617175;1625094;Sleep;24
19;19;19:26:04;20:46:03;1625164;1629963;Watching TV;19
19;19;20:47:25;20:54:10;1630045;1630450;Make up;6
19;19;20:56:50;23:56:22;1630610;1641382;Go out;33
19;20;23:57:50;00:04:35;1641470;1641875;Change clothes;2
20;20;00:06:30;05:15:47;1641990;1660547;Sleep;24
20;20;05:18:42;05:24:09;1660722;1661049;Toileting;7
20;20;05:25:35;09:54:58;1661135;1677298;Sleep;24
20;20;09:59:23;10:03:41;1677563;1677821;Washing hand/face;4
20;20;10:05:13;10:11:52;1677913;1678312;Make coffee;13
20;20;10:13:35;10:23:10;1678415;1678990;Change clothes;2
20;20;10:24:17;10:33:45;1679057;1679625;Toileting;7
20;20;10:34:47;10:49:50;1679687;1680590;Washing (take shower);3
20;20;10:51:13;10:54:23;1680673;1680863;Hair dray;5
20;20;10:56:15;11:04:20;1680975;1681460;Make sandwich;15
20;20;11:05:39;11:30:17;1681539;1683017;Eating;1
20;20;11:31:20;12:18:28;1683080;1685908;Make hot food;16
20;20;12:19:55;12:24:39;1685995;1686279;Washing hand/face;4
20;20;12:25:42;13:04:44;1686342;1688684;Eating;1
20;20;13:07:18;13:09:47;1688838;1688987;Take M.;18
20;20;13:11:37;13:15:57;1689097;1689357;Move dish;34
20;20;13:17:32;13:42:13;1689452;1690933;Watching TV;19
20;20;13:43:28;13:53:15;1691008;1691595;Make coffee;13
20;20;13:54:46;14:00:41;1691686;1692041;Washing hand/face;4
20;20;14:02:00;16:20:26;1692120;1700426;Sleep;24
20;20;16:22:35;16:32:08;1700555;1701128;Toileting;7
20;20;16:33:22;16:37:38;1701202;1701458;Washing hand/face;4
20;20;16:39:05;16:47:13;1701545;1702033;Make coffee;13
20;20;16:48:36;16:57:58;1702116;1702678;Toileting;7
20;20;16:59:22;17:03:55;1702762;1703035;Washing hand/face;4
20;20;17:04:57;17:55:46;1703097;1706146;Watching TV;19
20;20;17:56:52;18:06:19;1706212;1706779;Change clothes;2
20;20;18:08:09;19:23:48;1706889;1711428;Watching TV;19
20;20;19:25:17;19:33:17;1711517;1711997;Change clothes;2
20;20;19:35:16;19:40:14;1712116;1712414;Washing hand/face;4
20;20;19:42:06;19:48:25;1712526;1712905;Make coffee;13
20;20;19:49:45;20:47:59;1712985;1716479;Reading;35
20;20;20:49:30;20:54:12;1716570;1716852;Move dish;34
20;20;20:55:58;21:09:06;1716958;1717746;Cell use;17
20;20;21:10:09;22:53:19;1717809;1723999;Watching TV;19
20;20;22:54:42;23:07:19;1724082;1724839;Wash dish;12
20;20;23:08:43;23:56:51;1724923;1727811;Reading;35
20;21;23:58:11;00:41:13;1727891;1730473;Watching TV;19
21;21;00:42:36;00:48:57;1730556;1730937;Make up;6
21;21;00:51:35;03:39:34;1731095;1741174;Go out;33
21;21;03:40:40;03:50:09;1741240;1741809;Change clothes;2
21;21;03:51:41;11:44:28;1741901;1770268;Sleep;24
21;21;11:48:36;11:54:11;1770516;1770851;Washing hand/face;4
21;21;11:55:31;12:04:43;1770931;1771483;Change clothes;2
21;21;12:06:46;12:12:06;1771606;1771926;Washing hand/face;4
21;21;12:13:26;12:20:16;1772006;1772416;Toileting;7
21;21;12:21:21;12:38:37;1772481;1773517;Washing (take shower);3
21;21;12:39:54;12:44:32;1773594;1773872;Hair dray;5
21;21;12:46:09;12:53:04;1773969;1774384;Make coffee;13
21;21;12:54:55;12:59:26;1774495;1774766;Washing hand/face;4
21;21;13:00:57;13:07:53;1774857;1775273;Make sandwich;15
21;21;13:09:15;13:33:14;1775355;1776794;Eating;1
21;21;13:35:44;13:51:50;1776944;1777910;Cell use;17
21;21;13:53:25;14:02:18;1778005;1778538;Change clothes;2
21;21;14:03:50;15:58:36;1778630;1785516;Go out;33
21;21;16:00:05;16:39:30;1785605;1787970;Make hot food;16
21;21;16:40:47;17:01:05;1788047;1789265;Watching TV;19
21;21;17:02:25;17:41:35;1789345;1791695;Eating;1
21;21;17:41:35;17:45:55;1791695;1791955;Washing hand/face;4
21;21;17:47:36;17:51:02;1792056;1792262;Take M.;18
21;21;17:52:16;20:19:51;1792336;1801191;Sleep;24
21;21;20:21:21;22:15:17;1801281;1808117;Watching TV;19
21;21;22:17:11;22:24:07;1808231;1808647;Make coffee;13
21;21;22:25:41;22:44:09;1808741;1809849;Cell use;17
21;21;22:45:49;22:53:50;1809949;1810430;Make up;6
21;22;22:56:09;01:16:03;1810569;1818963;Go out;33
22;22;01:17:09;01:22:39;1819029;1819359;Change clothes;2
22;22;01:24:00;07:32:35;1819440;1841555;Sleep;24
22;22;07:34:37;07:43:10;1841677;1842190;Toileting;7
22;22;07:45:02;07:48:23;1842302;1842503;Washing hand/face;4
22;22;07:49:49;11:24:22;1842589;1855462;Sleep;24
22;22;11:28:26;11:34:02;1855706;1856042;Washing hand/face;4
22;22;11:35:07;11:42:00;1856107;1856520;Toileting;7
22;22;11:43:02;11:48:23;1856582;1856903;Washing hand/face;4
22;22;11:50:12;11:56:04;1857012;1857364;Change clothes;2
22;22;11:57:57;12:06:44;1857477;1858004;Make coffee;13
22;22;12:07:48;12:11:18;1858068;1858278;Washing hand/face;4
22;22;12:12:55;12:24:59;1858375;1859099;Washing (take shower);3
22;22;12:26:15;12:28:32;1859175;1859312;Hair dray;5
22;22;12:30:22;12:39:19;1859422;1859959;Make sandwich;15
22;22;12:40:52;13:04:44;1860052;1861484;Eating;1
22;22;13:06:09;13:54:01;1861569;1864441;Make hot food;16
22;22;13:56:00;14:31:46;1864560;1866706;Watching TV;19
22;22;14:33:15;14:37:00;1866795;1867020;Take M.;18
22;22;14:38:12;14:45:40;1867092;1867540;Toileting;7
22;22;14:47:30;14:51:18;1867650;1867878;Washing hand/face;4
22;22;14:53:06;15:01:31;1867986;1868491;Make coffee;13
22;22;15:02:45;15:32:18;1868565;1870338;Watching TV;19
22;22;15:33:32;15:37:10;1870412;1870630;Move dish;34
22;22;15:38:57;16:18:54;1870737;1873134;Eating;1
22;22;16:20:12;18:25:43;1873212;1880743;Sleep;24
22;22;18:26:46;19:24:34;1880806;1884274;Watching TV;19
22;22;19:26:29;19:36:10;1884389;1884970;Change clothes;2
22;22;19:37:46;20:11:43;1885066;1887103;Watching TV;19
22;22;20:13:14;20:27:26;1887194;1888046;Wash dish;12
22;22;20:28:41;20:38:12;1888121;1888692;Make coffee;13
22;22;20:39:46;20:45:27;1888786;1889127;Move dish;34
22;22;20:46:47;20:51:38;1889207;1889498;Washing hand/face;4
22;22;20:53:01;21:39:53;1889581;1892393;Watching TV;19
22;22;21:41:36;22:31:50;1892496;1895510;Make hot food;16
22;22;22:31:50;22:36:29;1895510;1895789;Washing hand/face;4
22;22;22:37:35;23:53:55;1895855;1900435;Watching TV;19
22;23;23:55:46;00:53:49;1900546;1904029;Reading;35
23;23;00:55:11;00:59:09;1904111;1904349;Move dish;34
23;23;01:01:07;02:01:07;1904467;1908067;Eating;1
23;23;02:02:18;02:09:01;1908138;1908541;Change clothes;2
23;23;02:10:44;09:22:49;1908644;1934569;Sleep;24
23;23;09:26:41;09:29:49;1934801;1934989;Washing hand/face;4
23;23;09:31:29;09:39:29;1935089;1935569;Make coffee;13
23;23;09:40:00;09:48:37;1935600;1936117;Toileting;7
23;23;09:49:39;09:55:11;1936179;1936511;Washing hand/face;4
23;23;09:56:53;10:05:50;1936613;1937150;Change clothes;2
23;23;10:07:45;10:12:29;1937265;1937549;Washing hand/face;4
23;23;10:14:08;10:33:57;1937648;1938837;Washing (take shower);3
23;23;10:35:27;10:39:49;1938927;1939189;Hair dray;5
23;23;10:41:05;10:50:45;1939265;1939845;Make sandwich;15
23;23;10:51:51;11:14:19;1939911;1941259;Eating;1
23;23;11:15:47;12:00:11;1941347;1944011;Make hot food;16
23;23;12:02:58;12:06:01;1944178;1944361;Move dish;34
23;23;12:07:42;12:17:02;1944462;1945022;Toileting;7
23;23;12:18:40;12:22:00;1945120;1945320;Washing hand/face;4
23;23;12:23:02;13:06:22;1945382;1947982;Eating;1
23;23;13:08:39;13:11:39;1948119;1948299;Take M.;18
23;23;13:13:35;13:19:24;1948415;1948764;Washing hand/face;4
23;23;13:20:24;13:29:55;1948824;1949395;Toileting;7
23;23;13:30:59;13:36:58;1949459;1949818;Washing hand/face;4
23;23;13:38:26;14:10:11;1949906;1951811;Watching TV;19
23;23;14:11:25;16:27:59;1951885;1960079;Sleep;24
23;23;16:30:09;16:33:37;1960209;1960417;Washing hand/face;4
23;23;16:35:09;16:42:28;1960509;1960948;Make coffee;13
23;23;16:44:28;17:13:55;1961068;1962835;Cell use;17
23;23;17:15:17;18:03:17;1962917;1965797;Watching TV;19
23;23;18:04:28;18:12:21;1965868;1966341;Change clothes;2
23;23;18:13:43;18:30:05;1966423;1967405;Cell use;17
23;23;18:31:20;18:35:12;1967480;1967712;Move dish;34
23;23;18:36:44;19:36:44;1967804;1971404;Eating;1
23;23;19:39:31;19:46:42;1971571;1972002;Toileting;7
23;23;19:48:41;19:53:45;1972121;1972425;Washing hand/face;4
23;23;19:54:51;20:51:48;1972491;1975908;Reading;35
23;23;20:52:55;22:19:41;1975975;1981181;Watching TV;19
23;23;22:20:52;22:27:28;1981252;1981648;Change clothes;2
23;24;22:28:46;04:54:33;1981726;2004873;Sleep;24
